datetime,open,high,low,close,volume
2017-08-29,347.54,374.91,347.54,372.48,172763.72910699
2017-08-30,372.48,392.0,368.3,384.1,164881.8885695
2017-08-31,384.1,389.97,381.2,389.2,119008.82851471
2017-09-01,389.2,396.88,386.98,392.87,160640.81878876
2017-09-02,392.87,393.76,333.0,354.87,293413.40236712
2017-09-03,354.88,372.0,344.0,353.06,137268.86305024
2017-09-04,353.06,353.15,285.0,316.86,458363.975868
2017-09-05,316.87,325.0,290.0,320.08,318353.88523581
2017-09-06,320.09,345.0,319.3,339.38,194966.28863943
2017-09-07,339.38,339.38,323.26,335.56,103175.36266456
2017-09-08,335.56,335.56,292.71,307.96,299196.18205446
2017-09-09,307.96,313.87,294.0,304.99,97356.16715522
2017-09-10,305.0,306.5,285.0,300.33,123364.47278542
2017-09-11,300.34,307.97,288.0,298.47,131872.4413353
2017-09-12,298.47,316.19,286.0,294.5,193866.88976529
2017-09-13,294.5,294.5,256.41,275.71,330077.26740091
2017-09-14,275.71,280.75,221.3,223.85,517640.07889459
2017-09-15,223.85,270.0,202.25,260.88,667715.3795006
2017-09-16,260.87,278.0,247.1,255.84,194275.26114785
2017-09-17,255.85,272.0,240.15,259.66,127514.7477237
2017-09-18,259.66,303.78,259.65,298.0,298160.31829275
2017-09-19,298.0,301.0,275.25,282.8,172906.38843809
2017-09-20,282.94,293.71,278.04,283.55,108925.71300684
2017-09-21,283.55,286.99,252.55,258.11,211091.13505245
2017-09-22,258.11,272.0,254.01,263.88,120473.05688255
2017-09-23,263.88,286.63,260.02,286.03,79343.8978278
2017-09-24,286.03,294.89,276.23,283.21,95448.67822107
2017-09-25,283.21,296.7,282.66,294.41,90047.80087125
2017-09-26,294.41,295.48,286.0,288.77,64077.24189666
2017-09-27,288.77,312.75,288.25,309.85,121905.91012243
2017-09-28,309.86,310.0,298.1,302.33,94872.87426245
2017-09-29,302.33,302.6,278.0,291.88,165285.97835623
2017-09-30,291.88,304.69,291.25,301.57,62093.33386924
2017-10-01,301.57,303.25,295.75,303.25,42910.47058427
2017-10-02,303.25,303.5,293.73,296.72,62589.24548424
2017-10-03,296.78,299.0,287.65,292.36,59960.60279169
2017-10-04,292.36,295.0,289.62,292.0,42408.18343628
2017-10-05,292.0,296.99,286.44,294.89,44754.00010261
2017-10-06,294.89,308.5,294.21,307.73,95965.30843062
2017-10-07,307.73,314.62,304.57,311.12,66524.25999297
2017-10-08,311.12,313.6,308.62,309.2,44589.14793264
2017-10-09,309.2,309.32,285.88,297.0,145514.15882144
2017-10-10,297.0,305.0,290.23,297.99,88318.01221504
2017-10-11,297.99,303.0,297.53,302.0,45397.39333105
2017-10-12,302.0,307.0,300.3,302.12,114002.1952516
2017-10-13,302.12,345.0,298.29,335.89,272969.19650775
2017-10-14,335.85,347.0,332.46,338.37,91560.24722557
2017-10-15,338.37,341.0,320.0,336.89,103363.87991863
2017-10-16,336.89,350.0,330.84,334.36,140569.03708849
2017-10-17,334.33,334.66,310.5,316.37,117188.42621289
2017-10-18,316.32,316.53,287.4,313.59,167629.0127989
2017-10-19,313.59,316.21,305.34,308.02,84536.00998177
2017-10-20,308.02,311.53,302.0,303.15,93615.86032848
2017-10-21,303.16,303.74,291.38,300.0,116955.08960367
2017-10-22,300.0,306.55,291.81,295.14,62949.25853616
2017-10-23,295.14,295.15,275.46,285.83,130465.48008549
2017-10-24,285.84,311.7,280.3,296.99,173126.46810102
2017-10-25,297.0,300.97,288.05,296.76,73647.31462122
2017-10-26,296.76,299.95,293.81,295.98,46575.16530348
2017-10-27,295.98,298.98,291.53,297.59,40781.36186865
2017-10-28,297.48,297.9,293.51,295.11,27343.87091403
2017-10-29,295.12,310.0,294.29,303.38,68441.69707434
2017-10-30,303.39,309.69,302.53,306.87,42544.03539724
2017-10-31,306.87,309.94,303.49,303.51,61326.79867058
2017-11-01,303.51,305.0,289.51,290.82,116206.12030481
2017-11-02,290.84,296.0,278.88,285.4,201683.70460013
2017-11-03,285.4,308.06,285.4,306.0,121279.13293603
2017-11-04,306.0,306.0,295.0,301.66,64936.7892894
2017-11-05,301.74,302.0,295.64,296.57,55757.0277432
2017-11-06,296.58,304.9,292.0,297.32,89982.42383484
2017-11-07,297.32,304.0,287.0,292.42,149216.29427116
2017-11-08,292.42,319.89,291.0,307.91,228868.58046192
2017-11-09,307.92,329.47,307.01,320.72,163531.79911828
2017-11-10,320.73,325.12,291.3,298.04,161078.72458709
2017-11-11,298.04,319.94,297.67,315.69,122519.64096539
2017-11-12,315.7,316.55,301.04,307.1,178394.5193831
2017-11-13,307.11,319.0,306.5,315.56,144149.6345376
2017-11-14,315.56,336.91,315.5,335.04,210940.91854212
2017-11-15,335.04,340.84,326.0,331.81,132787.77324127
2017-11-16,331.81,334.8,321.91,330.21,133360.32118202
2017-11-17,330.19,334.3,326.46,332.31,93686.6537577
2017-11-18,332.31,349.0,328.22,346.6,108931.36816884
2017-11-19,346.6,374.7,344.0,354.59,207184.66996219
2017-11-20,354.24,373.75,354.24,368.24,126768.33353275
2017-11-21,368.25,372.99,350.5,361.51,199586.86857333
2017-11-22,361.51,382.96,361.0,381.73,129296.81489114
2017-11-23,381.74,428.6,376.04,406.61,321886.28834087
2017-11-24,405.99,479.89,401.0,470.98,340383.99106199
2017-11-25,470.98,488.0,456.0,466.77,269164.43646378
2017-11-26,466.77,477.65,451.81,473.99,191283.86889318
2017-11-27,473.99,492.99,462.1,477.53,232775.83960646
2017-11-28,477.54,483.0,463.6,468.52,178477.39782473
2017-11-29,468.52,518.13,402.11,434.01,504522.58690876
2017-11-30,434.01,470.0,401.5,434.0,362792.40177696
2017-12-01,434.0,468.43,421.57,463.82,195042.34530378
2017-12-02,463.82,474.96,451.21,460.34,162583.05431314
2017-12-03,460.35,483.61,450.0,465.0,168448.63108491
2017-12-04,465.0,473.0,449.4,468.22,135879.81871327
2017-12-05,468.22,470.0,451.56,457.3,155144.70994105
2017-12-06,457.29,461.99,425.01,432.49,350795.74233167
2017-12-07,432.48,448.89,415.01,433.28,331265.58132093
2017-12-08,432.82,479.1,420.01,463.45,404030.4606077
2017-12-09,463.45,535.1,450.0,485.04,546108.72481997
2017-12-10,485.05,486.13,438.0,447.51,217508.33886249
2017-12-11,447.51,519.49,445.23,518.0,298621.16793715
2017-12-12,518.0,714.0,501.11,686.82,880549.7554281
2017-12-13,686.82,784.77,606.0,711.94,788838.94576575
2017-12-14,711.95,758.61,660.83,705.01,426482.48114599
2017-12-15,705.01,706.0,618.0,693.5,317917.74059557
2017-12-16,693.5,735.0,684.0,703.59,199898.99237473
2017-12-17,703.62,746.93,703.0,732.18,170354.11616159
2017-12-18,732.17,798.81,695.0,785.65,315411.709876
2017-12-19,785.65,875.0,770.03,826.65,430872.59791515
2017-12-20,826.65,833.6,701.0,802.86,341649.85084019
2017-12-21,802.86,845.0,767.15,796.98,249165.60279887
2017-12-22,796.99,799.95,460.0,682.11,838405.70542309
2017-12-23,682.11,774.99,670.0,732.8,203543.16648422
2017-12-24,732.76,734.86,641.14,697.04,173846.03845096
2017-12-25,697.05,759.88,693.5,740.5,125678.41700524
2017-12-26,740.5,771.0,738.07,755.07,101773.79267031
2017-12-27,755.06,767.0,706.0,739.99,127594.32418255
2017-12-28,740.0,742.31,676.03,719.5,184333.05438818
2017-12-29,719.5,755.0,710.11,748.89,155267.18744139
2017-12-30,748.9,748.9,691.1,710.58,135167.77156992
2017-12-31,710.58,751.0,699.0,741.27,89048.14792704
2018-01-01,741.24,764.97,727.14,759.03,87376.83947108
2018-01-02,759.03,878.5,759.02,865.0,370299.26995958
2018-01-03,865.0,949.98,850.11,938.31,306487.14249665
2018-01-04,938.16,994.89,906.01,949.0,316803.96238412
2018-01-05,949.0,1015.0,935.0,969.27,277363.74285238
2018-01-06,969.27,1009.11,961.23,1006.68,126077.38026582
2018-01-07,1006.68,1118.3,1003.02,1118.3,180428.27762373
2018-01-08,1118.3,1228.99,950.0,1137.01,387581.63428549
2018-01-09,1137.01,1297.58,1115.3,1290.01,279844.04240321
2018-01-10,1290.01,1386.99,1207.61,1246.94,387754.78898298
2018-01-11,1246.95,1335.0,1083.97,1137.01,403973.32204112
2018-01-12,1137.01,1285.0,1089.0,1260.0,217366.85071187
2018-01-13,1260.0,1419.96,1259.99,1386.02,206633.43741285
2018-01-14,1386.01,1389.11,1256.01,1365.46,148724.40647829
2018-01-15,1365.46,1380.97,1267.01,1278.63,130053.00817551
2018-01-16,1278.77,1285.57,852.0,1080.0,670580.77884899
2018-01-17,1080.01,1165.0,757.0,1028.06,855374.32707121
2018-01-18,1028.06,1100.0,951.0,1025.78,355917.02420489
2018-01-19,1025.77,1093.0,993.4,1037.45,168398.26483981
2018-01-20,1037.45,1164.97,1036.08,1150.02,166622.96451295
2018-01-21,1150.02,1151.0,1010.01,1047.13,159406.456775
2018-01-22,1047.13,1080.0,917.0,999.68,221314.9038768
2018-01-23,999.69,1019.0,905.0,984.03,215044.38062351
2018-01-24,984.03,1056.99,952.0,1056.99,157025.9041844
2018-01-25,1056.99,1098.74,1014.88,1040.0,170404.74805818
2018-01-26,1040.0,1071.75,987.54,1045.57,145279.96709597
2018-01-27,1045.58,1119.0,1029.29,1100.0,120969.27298683
2018-01-28,1100.0,1224.0,1087.94,1215.01,178932.35566459
2018-01-29,1215.01,1221.74,1137.2,1162.27,132320.79156191
2018-01-30,1162.28,1171.0,1025.0,1054.39,243673.8356597
2018-01-31,1054.39,1121.03,1013.25,1105.01,178928.93139615
2018-02-01,1105.01,1143.0,930.0,1017.48,341682.45401305
2018-02-02,1017.48,1020.48,726.43,911.99,589204.00296477
2018-02-03,912.0,998.0,841.61,969.4,198329.83958329
2018-02-04,969.4,970.4,783.27,826.0,218636.51378989
2018-02-05,826.01,857.5,614.02,693.54,620562.56650555
2018-02-06,694.3,807.5,555.56,783.83,761461.38006203
2018-02-07,783.85,864.68,718.03,750.04,361972.28375423
2018-02-08,750.05,843.0,747.82,812.0,185681.09842313
2018-02-09,812.0,879.2,780.0,875.99,168813.92673636
2018-02-10,875.99,908.76,815.0,849.47,160263.60599544
2018-02-11,849.46,851.77,780.0,811.35,104311.85730828
2018-02-12,811.38,874.03,810.99,864.4,90918.31734928
2018-02-13,864.4,867.48,826.0,840.49,72295.28036275
2018-02-14,840.49,924.7,839.45,920.26,173283.37319094
2018-02-15,920.24,948.23,905.49,929.3,140117.88456704
2018-02-16,929.3,944.92,910.8,936.02,83382.83414035
2018-02-17,936.02,976.79,934.2,974.99,75150.09895847
2018-02-18,975.0,982.99,909.1,912.41,100689.1761804
2018-02-19,913.4,956.0,911.0,939.01,53604.18377857
2018-02-20,939.01,958.0,875.0,884.76,120862.01182593
2018-02-21,884.77,908.17,817.01,840.34,135641.91857835
2018-02-22,840.31,870.0,790.01,806.0,105441.6326386
2018-02-23,806.0,883.89,786.0,854.01,105258.56447565
2018-02-24,854.01,874.66,808.37,833.2,66461.87856069
2018-02-25,833.2,849.26,816.89,841.96,39655.67873162
2018-02-26,841.96,877.5,835.0,867.09,67394.02255544
2018-02-27,867.1,894.0,860.5,871.07,65115.19154972
2018-02-28,871.07,887.5,848.21,849.99,60718.84772108
2018-03-01,849.99,878.0,845.54,868.74,51017.46336265
2018-03-02,868.75,873.12,845.85,854.31,46202.19655424
2018-03-03,854.3,866.72,851.04,854.34,35046.64999677
2018-03-04,854.34,865.0,836.3,861.74,36135.5736882
2018-03-05,861.74,866.0,848.83,848.83,40939.49250903
2018-03-06,848.83,849.97,800.89,815.43,62303.95684311
2018-03-07,815.44,825.0,724.0,751.38,138801.22495145
2018-03-08,751.38,774.0,686.0,698.83,111033.84491381
2018-03-09,698.81,734.0,641.6,728.46,172486.90960483
2018-03-10,728.46,749.0,680.2,683.6,69514.86138119
2018-03-11,683.6,735.0,666.0,719.79,67834.01788669
2018-03-12,719.79,739.0,678.0,696.51,76014.9779029
2018-03-13,696.51,713.45,679.78,690.39,64082.73782615
2018-03-14,690.32,702.5,585.52,614.63,153028.37672067
2018-03-15,614.63,621.47,571.16,610.99,149125.19563793
2018-03-16,611.0,626.13,585.0,600.51,88999.75786119
2018-03-17,600.52,609.94,541.11,549.79,105894.77241498
2018-03-18,549.79,587.74,450.0,538.0,444996.56948669
2018-03-19,538.01,560.9,516.4,555.55,185104.97751743
2018-03-20,555.44,567.04,515.97,558.0,161094.32369964
2018-03-21,558.0,589.75,545.2,559.98,119344.11951373
2018-03-22,559.99,578.73,517.6,539.89,96400.02307994
2018-03-23,539.9,543.04,507.84,543.04,87454.1549111
2018-03-24,543.04,545.94,517.7,519.57,53609.18496706
2018-03-25,519.58,536.0,510.2,522.55,51317.17024489
2018-03-26,522.55,525.0,466.1,486.75,151611.18882043
2018-03-27,486.75,493.0,445.0,449.0,163326.70003859
2018-03-28,449.0,464.89,439.18,445.47,96060.62752281
2018-03-29,445.72,448.0,379.1,383.29,291819.30211658
2018-03-30,383.3,411.0,365.0,394.46,285614.7646498
2018-03-31,394.47,438.77,388.88,394.54,157961.19963445
2018-04-01,394.73,400.65,360.0,378.18,110964.69777902
2018-04-02,378.69,393.96,375.36,384.0,91317.1026635
2018-04-03,384.0,421.59,380.89,416.28,165871.58692268
2018-04-04,416.29,418.0,370.08,378.43,120039.45534577
2018-04-05,378.42,387.2,366.54,381.55,92587.28752724
2018-04-06,381.55,386.21,363.33,370.32,96737.30368153
2018-04-07,370.32,395.9,369.2,384.61,62794.02261332
2018-04-08,384.62,404.4,384.61,399.9,70956.26828009
2018-04-09,399.9,432.0,388.0,398.8,131510.44151693
2018-04-10,398.8,418.26,392.25,415.45,69641.56857811
2018-04-11,415.45,433.83,410.11,430.81,91622.26394054
2018-04-12,430.82,497.0,413.81,493.41,247902.01497352
2018-04-13,493.42,529.36,481.18,495.76,236191.09457986
2018-04-14,495.76,513.86,488.0,502.4,77289.00537972
2018-04-15,502.4,534.57,502.4,533.74,101647.50851232
2018-04-16,534.0,537.5,498.29,511.28,130844.05596765
2018-04-17,511.29,522.0,500.49,502.42,96075.46298383
2018-04-18,502.43,526.49,501.2,525.89,98209.17829484
2018-04-19,525.9,569.95,521.18,567.29,134431.90904282
2018-04-20,567.29,622.22,557.4,617.17,186456.04306219
2018-04-21,617.17,624.21,571.61,605.16,105009.75223954
2018-04-22,605.16,643.47,590.7,620.07,93457.05655859
2018-04-23,620.08,647.47,618.7,642.85,93438.80089026
2018-04-24,642.85,711.0,642.85,703.38,207432.35618658
2018-04-25,703.38,704.0,578.75,617.49,341753.13213573
2018-04-26,617.5,667.0,600.0,661.0,146340.68819105
2018-04-27,661.01,685.91,638.33,643.11,115972.93900682
2018-04-28,643.11,693.15,638.7,682.0,75723.8348299
2018-04-29,682.01,696.71,666.04,687.51,68368.91701607
2018-04-30,688.0,692.45,662.11,669.81,91361.21901579
2018-05-01,669.82,675.01,627.2,670.75,156063.56183062
2018-05-02,670.74,689.98,660.63,685.02,100629.0546095
2018-05-03,685.65,784.76,684.0,775.51,191794.75198349
2018-05-04,775.51,805.31,757.1,783.01,150931.93016815
2018-05-05,783.01,824.67,778.5,812.0,98235.94776246
2018-05-06,812.0,828.97,750.7,784.28,105797.16005163
2018-05-07,784.88,789.98,695.11,752.42,224756.62066775
2018-05-08,752.43,776.0,720.0,746.99,127881.06212239
2018-05-09,746.99,759.5,708.8,750.0,100749.17068492
2018-05-10,750.0,768.0,723.01,723.51,89580.23122691
2018-05-11,723.51,735.19,662.18,678.05,185449.6282951
2018-05-12,678.05,692.39,637.65,684.66,107293.67817864
2018-05-13,684.7,740.31,671.0,729.29,81110.2164824
2018-05-14,729.29,746.06,684.0,726.9,165755.95743882
2018-05-15,726.91,738.0,694.75,706.08,96346.24302161
2018-05-16,706.09,710.44,677.55,707.45,87515.71655463
2018-05-17,707.45,717.17,661.0,668.56,83374.27295315
2018-05-18,668.56,694.71,656.5,694.5,84713.72667052
2018-05-19,694.5,715.76,676.84,695.96,51170.47405967
2018-05-20,695.97,723.0,687.7,714.0,51152.5577087
2018-05-21,714.0,717.0,686.05,696.77,49334.83836469
2018-05-22,696.77,699.0,638.0,640.5,102285.02351164
2018-05-23,640.13,648.46,563.27,577.2,214309.26173537
2018-05-24,577.2,609.21,545.36,602.64,136326.78521805
2018-05-25,602.65,616.0,568.27,584.02,99242.20155189
2018-05-26,584.02,606.0,577.65,584.99,44818.80475184
2018-05-27,585.0,589.5,556.0,570.75,54447.36889848
2018-05-28,570.75,575.0,507.0,511.33,115800.06325204
2018-05-29,511.33,573.64,510.91,566.66,136873.46762627
2018-05-30,566.65,585.92,541.23,557.22,99280.45946439
2018-05-31,557.22,589.0,553.6,577.1,97490.97141173
2018-06-01,577.1,588.0,561.11,578.89,97547.89157134
2018-06-02,578.89,600.0,571.75,590.46,64556.52789267
2018-06-03,590.46,627.83,590.46,618.63,54877.31717722
2018-06-04,618.63,626.55,576.15,591.5,67683.92429136
2018-06-05,591.51,612.0,574.31,607.6,75119.33350357
2018-06-06,607.6,611.69,592.63,606.18,77825.6268239
2018-06-07,606.19,615.26,594.0,603.56,94570.72725134
2018-06-08,603.56,607.0,591.0,598.59,39747.97679678
2018-06-09,598.6,608.0,591.81,593.41,26760.9322832
2018-06-10,593.4,593.41,505.0,525.25,141919.66454912
2018-06-11,525.25,536.85,509.97,531.68,113031.3876127
2018-06-12,531.68,538.99,485.0,494.14,122418.52638227
2018-06-13,494.14,502.4,450.11,476.02,166483.47004971
2018-06-14,476.03,530.0,459.45,519.75,217414.28431916
2018-06-15,519.75,521.0,481.57,487.45,101900.02747789
2018-06-16,487.45,502.97,484.12,497.31,44820.26736856
2018-06-17,496.99,507.83,493.33,496.5,35010.38637307
2018-06-18,496.5,525.0,488.0,517.47,72652.16283089
2018-06-19,517.47,547.4,514.45,538.5,71905.8945705
2018-06-20,538.5,541.8,516.67,536.0,63547.84183023
2018-06-21,536.0,544.23,521.5,525.49,52814.33055734
2018-06-22,525.5,525.65,449.02,462.01,159809.3519873
2018-06-23,462.01,481.74,457.87,475.17,48107.42304878
2018-06-24,475.18,476.9,421.1,454.79,148560.96982973
2018-06-25,454.79,473.27,445.0,458.41,82314.39474815
2018-06-26,458.41,460.72,429.0,429.08,77287.0907213
2018-06-27,429.08,446.21,420.12,441.41,72744.76141836
2018-06-28,441.5,443.78,417.0,420.0,58039.79406083
2018-06-29,420.01,442.0,404.22,434.6,99473.38572708
2018-06-30,434.5,462.49,434.5,453.29,58391.94222717
2018-07-01,453.3,455.87,444.85,451.43,34160.78132274
2018-07-02,451.43,481.99,442.79,476.34,73537.36076481
2018-07-03,476.34,486.76,459.11,461.75,70832.75445941
2018-07-04,461.75,482.01,451.35,466.9,58200.73415567
2018-07-05,466.9,477.99,457.85,467.25,55189.22578687
2018-07-06,467.24,474.99,451.68,469.3,42719.95857763
2018-07-07,469.3,486.69,462.0,484.48,32601.96576381
2018-07-08,484.49,494.74,479.31,486.08,39468.25855777
2018-07-09,486.09,488.0,469.0,471.6,45759.94503975
2018-07-10,471.6,473.0,427.88,432.59,100665.53249183
2018-07-11,432.71,448.54,425.34,446.25,70923.10221158
2018-07-12,446.25,447.17,418.23,431.46,52128.61867084
2018-07-13,431.38,442.31,425.1,432.8,51453.54754722
2018-07-14,432.8,440.0,428.13,434.13,24290.88765523
2018-07-15,434.14,454.21,431.29,449.41,36806.36252991
2018-07-16,449.42,479.92,444.05,478.18,65262.41185478
2018-07-17,478.19,510.79,466.1,499.01,96530.99254641
2018-07-18,499.01,515.88,468.85,478.81,98509.85475243
2018-07-19,478.92,483.88,462.07,468.39,52575.33303783
2018-07-20,468.38,468.73,441.0,448.21,63247.13934367
2018-07-21,448.21,468.85,442.0,461.5,33370.03300077
2018-07-22,461.5,471.74,455.0,456.9,30453.61703928
2018-07-23,456.9,469.3,445.66,449.0,60608.22750801
2018-07-24,449.0,483.92,447.99,478.79,87160.56699552
2018-07-25,478.79,484.43,463.55,470.81,64253.17438848
2018-07-26,470.81,483.88,460.0,461.42,47802.50322557
2018-07-27,461.43,473.33,454.25,469.3,43939.28025599
2018-07-28,469.3,471.01,461.25,468.12,19179.64218383
2018-07-29,468.12,471.37,462.0,466.01,20117.80509384
2018-07-30,466.01,469.0,446.0,456.46,51162.28711265
2018-07-31,456.47,457.3,427.33,432.35,59440.91065082
2018-08-01,432.36,435.48,407.78,419.6,76974.23009648
2018-08-02,419.59,424.61,407.29,410.71,43453.78187481
2018-08-03,410.71,420.27,395.0,417.8,95200.1162607
2018-08-04,417.8,419.16,401.0,407.0,37316.36430412
2018-08-05,407.0,413.33,400.5,408.83,30585.81027505
2018-08-06,408.96,413.17,401.0,404.99,35553.84200703
2018-08-07,404.99,410.0,369.1,378.08,79598.40595612
2018-08-08,378.07,380.77,347.18,355.7,185480.83073366
2018-08-09,355.69,371.09,351.0,363.99,93660.54696981
2018-08-10,363.99,366.46,326.0,330.99,102786.11054812
2018-08-11,331.0,332.0,305.14,318.02,138086.69928099
2018-08-12,318.32,328.12,313.29,318.15,59713.51417242
2018-08-13,318.16,322.27,281.41,284.11,222117.52492092
2018-08-14,284.11,285.0,250.28,279.4,359941.01144007
2018-08-15,279.39,305.4,275.93,281.21,268255.89152066
2018-08-16,281.21,298.89,277.84,286.67,119548.61877195
2018-08-17,286.67,319.0,285.42,317.54,170451.92209544
2018-08-18,317.55,322.16,283.1,296.61,105672.19642623
2018-08-19,296.59,307.65,289.33,300.03,63555.26729245
2018-08-20,300.03,304.0,268.02,270.76,115416.72792886
2018-08-21,270.76,286.42,269.13,281.49,73300.85753571
2018-08-22,281.5,298.99,259.11,270.47,160772.15113457
2018-08-23,270.48,280.39,268.6,275.87,96644.34487666
2018-08-24,275.87,283.38,270.27,281.35,75748.64847814
2018-08-25,281.35,282.95,276.99,277.97,32482.25807385
2018-08-26,277.97,277.97,270.0,274.25,41263.99454601
2018-08-27,274.26,288.64,271.32,287.99,66277.9291864
2018-08-28,288.11,297.64,282.85,295.39,82043.13012686
2018-08-29,295.4,297.32,284.11,289.0,59249.050789
2018-08-30,288.99,290.99,272.13,284.52,82418.20650024
2018-08-31,284.52,284.7,276.66,281.94,50547.47759252
2018-09-01,281.95,302.2,281.94,294.64,60377.24722536
2018-09-02,294.65,298.72,288.42,295.06,45223.02715521
2018-09-03,295.06,296.38,285.76,288.6,57319.50761057
2018-09-04,288.6,292.11,282.1,285.43,74773.19149528
2018-09-05,285.43,287.95,225.53,227.56,233332.99898428
2018-09-06,227.56,233.6,211.0,229.03,283857.17980889
2018-09-07,229.35,234.23,214.0,215.21,132144.11290942
2018-09-08,215.2,220.0,190.0,197.0,194116.40458204
2018-09-09,197.0,208.5,185.39,195.91,155044.12347013
2018-09-10,195.92,202.7,186.59,196.94,137188.19392798
2018-09-11,196.94,199.25,175.5,185.15,179482.6357956
2018-09-12,185.15,185.15,167.0,182.79,253131.74321164
2018-09-13,182.92,215.0,182.91,211.39,291413.55188749
2018-09-14,211.15,224.3,202.5,210.0,223363.98301937
2018-09-15,210.0,227.55,208.26,221.69,116977.23283788
2018-09-16,221.7,223.43,208.01,220.19,98138.95587542
2018-09-17,220.19,224.9,192.2,195.97,231151.5274723
2018-09-18,196.09,214.87,194.05,208.5,146600.61495684
2018-09-19,208.22,214.68,197.34,209.81,169675.52807699
2018-09-20,209.81,227.34,206.64,224.41,177248.2184546
2018-09-21,224.41,252.0,221.0,247.76,275556.14523401
2018-09-22,247.76,255.0,232.67,240.71,125026.55905007
2018-09-23,240.71,249.79,237.1,244.35,76058.21331054
2018-09-24,244.35,245.79,225.15,228.01,126087.70355033
2018-09-25,228.01,228.01,203.24,219.19,239214.88967415
2018-09-26,219.19,222.43,207.23,214.15,154213.73310933
2018-09-27,214.15,233.5,210.01,229.0,175712.24138176
2018-09-28,229.0,234.59,215.0,220.67,139498.22319499
2018-09-29,220.67,235.35,213.7,231.01,108156.43724946
2018-09-30,231.01,238.69,225.5,232.27,92112.81192603
2018-10-01,232.27,234.92,223.45,230.4,85964.99535152
2018-10-02,230.4,231.08,221.44,224.85,76658.97876023
2018-10-03,224.85,224.9,214.0,219.01,95124.62230285
2018-10-04,219.1,225.66,218.31,221.0,74275.51465712
2018-10-05,221.0,230.34,218.0,226.89,71553.04039729
2018-10-06,226.88,227.51,222.32,223.85,32635.73942303
2018-10-07,223.85,225.95,220.0,224.82,31120.90366916
2018-10-08,224.83,231.1,222.25,227.68,52494.74130557
2018-10-09,227.71,228.45,225.06,226.15,41885.89404604
2018-10-10,226.14,226.25,221.52,223.61,56636.2682239
2018-10-11,223.61,223.61,184.81,188.32,316654.3133909
2018-10-12,188.32,198.5,187.15,194.1,94955.90937595
2018-10-13,194.01,198.37,193.45,196.72,39709.49692781
2018-10-14,196.72,199.41,189.13,191.87,50132.32545292
2018-10-15,192.05,220.64,189.96,204.53,222616.17410508
2018-10-16,204.55,207.97,202.1,205.43,56530.71462819
2018-10-17,205.43,206.35,201.2,203.21,65015.90657877
2018-10-18,203.21,205.56,195.15,199.2,102830.17997033
2018-10-19,199.1,201.47,197.8,200.0,49760.17159262
2018-10-20,200.0,204.66,199.31,202.69,73297.71204662
2018-10-21,202.69,205.66,201.19,202.12,34115.86267097
2018-10-22,202.12,203.0,198.75,201.25,46179.42865075
2018-10-23,201.25,201.96,197.96,201.12,41922.86883239
2018-10-24,201.12,202.47,200.38,200.68,40013.43593106
2018-10-25,200.68,200.72,195.83,199.65,69962.93507866
2018-10-26,199.66,204.35,198.64,200.7,48108.36095811
2018-10-27,200.71,201.7,200.42,201.46,21675.18980369
2018-10-28,201.46,202.85,201.0,202.43,21354.21586505
2018-10-29,202.44,202.65,190.92,194.31,78724.65664721
2018-10-30,194.29,196.41,192.6,195.35,57625.06380685
2018-10-31,195.36,200.0,191.4,196.95,56547.60918898
2018-11-01,196.95,198.63,196.2,197.96,35742.82382362
2018-11-02,197.96,201.75,197.8,199.75,45642.51794534
2018-11-03,199.75,200.0,197.51,198.35,27311.98346683
2018-11-04,198.46,217.77,198.1,210.06,99918.45884
2018-11-05,210.06,211.2,205.38,208.53,57325.49179142
2018-11-06,208.53,219.08,207.13,218.65,112409.82321353
2018-11-07,218.66,222.78,215.56,216.84,69736.02015595
2018-11-08,216.85,218.27,209.66,210.34,57923.00913792
2018-11-09,210.35,212.2,206.2,208.01,38594.06994426
2018-11-10,208.01,212.78,207.69,210.29,30237.75116139
2018-11-11,210.28,211.17,206.15,209.88,21445.01984029
2018-11-12,209.72,211.22,207.0,208.77,40880.42280294
2018-11-13,208.77,208.77,202.76,203.2,62704.03543844
2018-11-14,203.2,204.9,165.2,177.79,336823.61672987
2018-11-15,177.76,181.0,165.33,178.89,236756.41840392
2018-11-16,178.89,179.76,169.22,172.4,120624.58161092
2018-11-17,172.4,174.41,170.34,172.49,59323.10686193
2018-11-18,172.49,180.21,172.15,175.87,68496.26937723
2018-11-19,175.9,175.92,142.0,145.21,437034.79384885
2018-11-20,145.22,149.5,121.5,127.55,769531.16269751
2018-11-21,127.56,138.48,122.65,134.73,349956.46745766
2018-11-22,134.75,136.71,122.54,123.25,146571.74543072
2018-11-23,123.3,125.15,116.24,121.44,270783.54268914
2018-11-24,121.44,125.89,106.15,110.16,216618.50007219
2018-11-25,110.22,118.83,98.2,114.3,456787.11594616
2018-11-26,114.29,116.88,102.26,106.95,323797.00414135
2018-11-27,106.84,111.6,99.26,108.7,260914.59485603
2018-11-28,108.74,126.46,108.74,121.94,336446.6517417
2018-11-29,121.95,123.05,113.0,116.38,208250.88102992
2018-11-30,116.38,119.0,109.24,111.65,132379.95197781
2018-12-01,111.7,119.77,110.0,116.82,123338.64180085
2018-12-02,116.82,119.45,114.05,114.76,76262.88012718
2018-12-03,114.76,115.12,104.74,107.21,141150.72465588
2018-12-04,107.21,112.0,104.78,108.61,114117.39538312
